epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,113.515,2.41062,2.35561,0.03347,0.00038,0.03774,0.00021,5e-05,0.6192,0.76334,0.58228,0,0,0,0.5,0.46835,0,0,0,0.50891,3.45973,3.83025,0.07488,0.000612804,0.000612804,0.000612804
12,121.934,2.3915,2.24586,0.03362,0.00061,0.09771,0.00123,0.00019,0.61756,0.76202,0.58228,0,0,0,0.48522,0.46835,0,0,0,0.51497,3.41257,3.81164,0.07313,0.000669427,0.000669427,0.000669427
13,131.897,2.27933,2.26027,0.0323,0.00276,0.25805,0.01735,0.0022,0.62292,0.76539,0.58228,0,0,0,0.47562,0.46835,0,0,0,0.52108,3.33545,3.77922,0.07022,0.000725945,0.000725945,0.000725945
14,141.22,2.21641,2.23403,0.03052,0.00498,0.45949,0.14328,0.01594,0.60995,0.75508,0.58228,0,0,0,0.44561,0.46835,0,0,0,0.53036,3.20164,3.728,0.06606,0.00078235,0.00078235,0.00078235
15,150.244,2.1436,2.12958,0.02982,0.00538,0.47751,0.14552,0.02177,0.60908,0.7544,0.58228,0,0,0,0.43167,0.46835,0,0,0,0.53584,3.11676,3.69458,0.06388,0.000838633,0.000838633,0.000838633
16,159.419,2.1829,1.98516,0.02951,0.00527,0.50331,0.15329,0.03789,0.6173,0.76082,0.58228,0,0,0,0.39897,0.46835,0,0,0,0.5533,2.90345,3.61391,0.0576,0.000894784,0.000894784,0.000894784
17,168.302,2.16285,1.99066,0.02853,0.00532,0.5096,0.14931,0.04503,0.62872,0.76947,0.58228,0,0,0,0.37064,0.46835,0,0,0,0.56658,2.71472,3.59929,0.05276,0.000950793,0.000950793,0.000950793
18,177.222,1.98477,1.89896,0.02455,0.00545,0.51589,0.16417,0.07063,0.643,0.77988,0.58228,0,0,0,0.34796,0.46835,0,0,0,0.57758,2.46024,3.54685,0.04614,0.00100665,0.00100665,0.00100665
19,186.214,2.07066,1.90256,0.02721,0.00569,0.54377,0.20249,0.10018,0.65658,0.78945,0.58228,0,0,0,0.32824,0.46835,0,0,0,0.59495,2.27736,3.4451,0.03961,0.00106235,0.00106235,0.00106235
20,195.73,2.03794,1.85395,0.02622,0.00553,0.53119,0.21953,0.11566,0.66797,0.79741,0.58228,0,0,0,0.3152,0.46835,0,0,0,0.60476,2.19895,3.352,0.03614,0.00111789,0.00111789,0.00111789
21,204.923,2.02737,1.9149,0.02578,0.00601,0.56893,0.23065,0.10296,0.67761,0.80418,0.58228,0,0,0,0.32523,0.46835,0,0,0,0.60687,2.11945,3.36995,0.03598,0.00117324,0.00117324,0.00117324
22,213.305,2.08537,1.87492,0.02657,0.00677,0.65885,0.25548,0.12917,0.68789,0.81119,0.58228,0,0,0,0.33305,0.46835,0,0,0,0.60995,1.92076,3.21859,0.03165,0.00122841,0.00122841,0.00122841
23,222.106,1.98695,1.83901,0.02601,0.00734,0.78667,0.33012,0.19937,0.701,0.8198,0.58228,0,0,0,0.33941,0.46835,0,0,0,0.62869,1.63075,2.89356,0.02252,0.00128338,0.00128338,0.00128338
24,231.034,1.87006,1.66097,0.02326,0.00799,0.81285,0.40908,0.23605,0.71059,0.82625,0.58228,0,0,0,0.34463,0.46835,0,0,0,0.64584,1.73648,2.80133,0.02341,0.00133815,0.00133815,0.00133815
25,240.792,2.00479,1.73706,0.02623,1,0.24971,0.43758,0.29122,0.72157,0.8334,0.58228,0,0,0,0.35656,0.46835,0,0,0,0.66034,1.42752,2.43166,0.01876,0.00139271,0.00139271,0.00139271
26,252.128,1.90016,1.6623,0.024,0.97567,0.16075,0.43214,0.21728,0.72677,0.83696,0.58228,0,0,0,0.36718,0.46835,0,0,0,0.67765,1.82654,2.4395,0.03002,0.0014049,0.0014049,0.0014049
27,261.514,1.98863,1.7446,0.02647,0.93549,0.28136,0.47645,0.2591,0.73236,0.84065,0.58228,0,0,0,0.37825,0.46835,0,0,0,0.69408,1.77583,2.06966,0.02802,0.00140294,0.00140294,0.00140294
28,269.485,1.96367,1.77677,0.02483,0.90589,0.3038,0.39543,0.16104,0.73453,0.84218,0.58228,0,0,0,0.38844,0.46835,0,0,0,0.70378,2.26192,2.10797,0.04597,0.00140091,0.00140091,0.00140091
29,277.853,1.98714,1.73472,0.02624,0.91277,0.24895,0.3885,0.17436,0.73584,0.84315,0.58228,0,0,0,0.39183,0.46835,0,0,0,0.71304,2.02968,2.28815,0.03557,0.00139881,0.00139881,0.00139881
30,286.999,2.00524,1.80899,0.02564,0.97794,0.31646,0.40541,0.18308,0.73825,0.8448,0.58228,0,0,0,0.4013,0.46835,0,0,0,0.72105,2.0998,1.69909,0.03365,0.00139663,0.00139663,0.00139663
31,295.231,1.961,1.69768,0.02527,0.63555,0.41395,0.47815,0.24445,0.74158,0.84699,0.58228,0,0,0,0.40964,0.46835,0,0,0,0.72593,1.87543,1.69885,0.03246,0.00139438,0.00139438,0.00139438
32,303.263,1.93812,1.71048,0.02482,0.31993,0.35802,0.41105,0.20128,0.74406,0.8487,0.58228,0,0,0,0.41583,0.46835,0,0,0,0.73214,1.95179,1.76979,0.03489,0.00139205,0.00139205,0.00139205
33,311.777,1.93671,1.63576,0.02426,0.46315,0.50418,0.44548,0.20397,0.74606,0.85005,0.58305,1,0.00184,0.00367,0.42198,0.47027,0.85714,0.00433,0.00861,0.72576,2.02731,1.68992,0.03506,0.00138965,0.00138965,0.00138965
34,320.049,1.93157,1.57346,0.02302,0.55465,0.38824,0.43523,0.27745,0.74936,0.8522,0.58302,1,0.00178,0.00356,0.42679,0.47022,0.85714,0.0042,0.00836,0.73185,1.6345,1.52024,0.02596,0.00138718,0.00138718,0.00138718
35,328.195,1.98615,1.64069,0.02667,0.47834,0.46839,0.45374,0.3014,0.75295,0.85448,0.583,1,0.00173,0.00346,0.43282,0.47016,0.85714,0.00408,0.00812,0.73502,1.5119,1.55159,0.02269,0.00138464,0.00138464,0.00138464
36,337.59,1.8046,1.53386,0.02283,0.55376,0.51308,0.50918,0.26077,0.7558,0.85634,0.58333,1,0.00253,0.00504,0.43838,0.47222,0.92308,0.00794,0.01574,0.73634,1.71409,1.50956,0.02482,0.00138202,0.00138202,0.00138202
37,345.636,1.92983,1.582,0.02332,0.3276,0.42854,0.41922,0.19942,0.75691,0.85714,0.5833,1,0.00246,0.0049,0.44304,0.47212,0.92308,0.00772,0.01532,0.73311,2.01176,1.71083,0.0312,0.00137933,0.00137933,0.00137933
38,353.564,1.89815,1.57794,0.02519,0.50682,0.50365,0.49891,0.21061,0.75881,0.8584,0.58394,1,0.00399,0.00794,0.44856,0.47368,0.94444,0.01065,0.02107,0.7318,1.83335,1.8204,0.03006,0.00137656,0.00137656,0.00137656
39,361.568,1.88239,1.52581,0.02427,0.50454,0.54154,0.49674,0.19726,0.75871,0.8584,0.58845,1,0.01476,0.0291,0.45462,0.47452,0.95238,0.01221,0.02411,0.72873,2.1199,1.72797,0.04066,0.00137373,0.00137373,0.00137373
40,371.355,1.9101,1.50465,0.02286,0.47174,0.49759,0.49578,0.25331,0.76056,0.85961,0.59051,1,0.0197,0.03863,0.46069,0.47627,0.96296,0.01548,0.03046,0.72618,1.78847,1.66099,0.03119,0.00137082,0.00137082,0.00137082
41,379.35,1.99229,1.48963,0.02479,0.45955,0.56033,0.48375,0.25934,0.76187,0.86047,0.59154,1,0.02217,0.04338,0.4658,0.48564,0.98276,0.0331,0.06404,0.72575,1.75818,1.56519,0.02617,0.00136785,0.00136785,0.00136785
42,387.3,1.80304,1.46884,0.02204,0.43563,0.53638,0.48756,0.22133,0.76231,0.8608,0.59253,1,0.02453,0.04789,0.47136,0.49216,0.9759,0.04592,0.08771,0.72841,2.15882,1.5245,0.03912,0.0013648,0.0013648,0.0013648
43,395.648,1.80042,1.44182,0.02133,0.52234,0.54635,0.54313,0.26033,0.76318,0.86139,0.59258,1,0.02467,0.04814,0.47539,0.49397,0.97802,0.04928,0.09383,0.73337,1.90997,1.43987,0.03084,0.00136168,0.00136168,0.00136168
44,404.107,1.78818,1.4538,0.02249,0.5596,0.56902,0.52272,0.17854,0.76252,0.861,0.59407,1,0.02824,0.05492,0.47929,0.49396,0.97849,0.04924,0.09377,0.73903,2.44273,1.60671,0.05001,0.00135849,0.00135849,0.00135849
45,412.874,1.84982,1.43148,0.02301,0.5427,0.5222,0.47628,0.1999,0.76314,0.86143,0.59578,1,0.03232,0.06262,0.48241,0.4993,0.98246,0.05926,0.11178,0.74399,2.12349,1.7651,0.04152,0.00135523,0.00135523,0.00135523
46,422.221,1.68813,1.37302,0.02018,0.42205,0.54984,0.50771,0.27413,0.76495,0.86255,0.59549,1,0.03162,0.0613,0.485,0.50193,0.98413,0.06418,0.12051,0.74325,1.72148,1.60671,0.02638,0.0013519,0.0013519,0.0013519
47,430.453,1.66927,1.37046,0.02011,0.49907,0.52511,0.49865,0.28283,0.76648,0.86351,0.59709,1,0.03546,0.06849,0.49034,0.50633,0.97315,0.07345,0.1366,0.74429,1.72486,1.41673,0.02813,0.00134851,0.00134851,0.00134851
48,438.443,1.79838,1.44763,0.02204,0.54561,0.56995,0.5459,0.26601,0.76672,0.86369,0.59863,1,0.03914,0.07533,0.49736,0.5087,0.97516,0.07788,0.14424,0.74749,1.92439,1.4591,0.03121,0.00134504,0.00134504,0.00134504
49,446.436,1.97624,1.5716,0.02775,0.56556,0.54233,0.53734,0.23678,0.76723,0.86403,0.59985,1,0.04205,0.08071,0.50147,0.50917,0.9759,0.07872,0.14568,0.74626,2.04712,1.49455,0.03139,0.0013415,0.0013415,0.0013415
50,454.519,1.83285,1.48816,0.02352,0.51595,0.49788,0.49118,0.14712,0.76693,0.86387,0.6,1,0.04242,0.0814,0.50517,0.51241,0.97802,0.08476,0.156,0.74459,2.23474,2.48493,0.04331,0.0013379,0.0013379,0.0013379
51,462.492,1.8604,1.51074,0.02225,0.47435,0.57454,0.5004,0.28159,0.76798,0.86456,0.60387,0.98876,0.05229,0.09932,0.50946,0.51328,0.97884,0.08637,0.15873,0.74155,1.75773,1.5333,0.0294,0.00133423,0.00133423,0.00133423
52,470.683,1.78649,1.47741,0.0211,0.50083,0.52764,0.47977,0.20367,0.76824,0.86475,0.60808,0.99074,0.06235,0.11732,0.51566,0.5168,0.96279,0.09478,0.17257,0.73904,2.19044,1.7522,0.03817,0.0013305,0.0013305,0.0013305
53,478.963,1.72461,1.42684,0.02035,0.53314,0.47482,0.4912,0.24162,0.76929,0.86541,0.60998,0.99153,0.0669,0.12533,0.5213,0.5197,0.96537,0.10018,0.18152,0.73927,1.89103,1.65753,0.03201,0.00132669,0.00132669,0.00132669
54,488.31,1.7295,1.43669,0.02171,0.54944,0.56897,0.516,0.23658,0.76969,0.86569,0.61439,0.99281,0.07744,0.14368,0.52626,0.52438,0.96139,0.10979,0.19707,0.74177,2.069,1.69909,0.03338,0.00132282,0.00132282,0.00132282
55,497.213,1.85506,1.42203,0.0216,0.60297,0.59984,0.53696,0.23222,0.77027,0.8661,0.61749,0.99355,0.08485,0.15635,0.53155,0.52911,0.96154,0.11905,0.21186,0.74435,1.98253,1.76654,0.03338,0.00131888,0.00131888,0.00131888
