epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,99.2857,2.91156,3.45387,0.04455,7e-05,0.00422,0.00503,0.0005,0.61806,0.76212,0.58228,0,0,0,0.50415,0.46835,0,0,0,0.49882,3.43488,3.79479,0.07322,0.000612804,0.000612804,0.000612804
12,108.57,2.86467,3.24021,0.04474,0.00282,0.26745,0.02459,0.00321,0.60236,0.74926,0.58228,0,0,0,0.50168,0.46835,0,0,0,0.4981,3.32331,3.75484,0.06918,0.000669427,0.000669427,0.000669427
13,117.39,2.8233,3.12141,0.04417,0.00363,0.41324,0.05962,0.01025,0.60037,0.74789,0.58228,0,0,0,0.50122,0.46835,0,0,0,0.49787,3.21935,3.71057,0.06516,0.000725945,0.000725945,0.000725945
14,126.186,2.72172,2.95542,0.04168,0.0036,0.4489,0.07921,0.00881,0.59698,0.74508,0.58228,0,0,0,0.50099,0.46835,0,0,0,0.49837,3.2445,3.70377,0.06517,0.00078235,0.00078235,0.00078235
15,134.212,2.63628,2.82403,0.03977,0.00388,0.48802,0.13456,0.0178,0.60045,0.74788,0.58228,0,0,0,0.50089,0.46835,0,0,0,0.49948,3.11298,3.67549,0.06075,0.000838633,0.000838633,0.000838633
16,143.092,2.55417,2.62269,0.03636,0.00404,0.49431,0.11876,0.02294,0.60983,0.75518,0.58228,0,0,0,0.5015,0.46835,0,0,0,0.50164,2.91878,3.63688,0.05513,0.000894784,0.000894784,0.000894784
17,151.898,2.61761,2.61804,0.03715,0.00425,0.50059,0.12879,0.03929,0.62246,0.76463,0.58228,0,0,0,0.49811,0.46835,0,0,0,0.51723,2.68757,3.53292,0.05028,0.000950793,0.000950793,0.000950793
18,161.188,2.44214,2.46637,0.03334,0.00442,0.5096,0.12441,0.05319,0.64113,0.77795,0.58228,0,0,0,0.4876,0.46835,0,0,0,0.54027,2.31927,3.44642,0.04044,0.00100665,0.00100665,0.00100665
19,170.761,2.39804,2.40198,0.03428,0.00451,0.48802,0.17088,0.05724,0.64508,0.781,0.58228,0,0,0,0.46756,0.46835,0,0,0,0.55378,2.74236,3.31059,0.04529,0.00106235,0.00106235,0.00106235
20,182.644,2.40891,2.40989,0.03371,0.00467,0.51232,0.15665,0.05844,0.65547,0.78839,0.58228,0,0,0,0.44123,0.46835,0,0,0,0.57886,2.40135,3.28614,0.0376,0.00111789,0.00111789,0.00111789
21,192.395,2.36672,2.3421,0.03247,0.83156,0.21519,0.22235,0.08983,0.66606,0.79575,0.58228,0,0,0,0.41653,0.46835,0,0,0,0.59792,2.2651,2.97428,0.03472,0.00117324,0.00117324,0.00117324
22,201.447,2.34228,2.25752,0.03159,0.00579,0.6716,0.22452,0.09861,0.67383,0.80121,0.58228,0,0,0,0.39843,0.46835,0,0,0,0.61661,2.29933,3.0254,0.03478,0.00122841,0.00122841,0.00122841
23,210.197,2.28872,2.22659,0.03123,0.07589,0.40354,0.27054,0.11497,0.67858,0.80459,0.58228,0,0,0,0.39725,0.46835,0,0,0,0.63278,2.51574,2.9117,0.04015,0.00128338,0.00128338,0.00128338
24,219.213,2.19719,2.1304,0.02951,1,0.13768,0.34157,0.12077,0.68447,0.80861,0.58228,0,0,0,0.40523,0.46835,0,0,0,0.64833,2.17688,2.89091,0.03336,0.00133815,0.00133815,0.00133815
25,228.343,2.15872,2.11631,0.02889,0.94687,0.20675,0.27626,0.09965,0.69005,0.81248,0.58228,0,0,0,0.4121,0.46835,0,0,0,0.66209,2.14731,2.68338,0.03134,0.00139271,0.00139271,0.00139271
26,236.29,2.07464,2.03702,0.02668,0.86275,0.29536,0.28823,0.10935,0.69461,0.81554,0.58228,0,0,0,0.41839,0.46835,0,0,0,0.67386,2.15423,2.4279,0.03126,0.0014049,0.0014049,0.0014049
27,244.321,2.08059,2.01452,0.02748,0.89924,0.28692,0.33165,0.1325,0.69891,0.81846,0.58228,0,0,0,0.4245,0.46835,0,0,0,0.68349,2.11979,2.2784,0.03283,0.00140294,0.00140294,0.00140294
28,254.034,2.03459,1.99104,0.02645,0.63029,0.27561,0.40002,0.1784,0.70322,0.82137,0.58228,0,0,0,0.43218,0.46835,0,0,0,0.69373,2.18571,2.24476,0.03407,0.00140091,0.00140091,0.00140091
29,262.93,2.02537,1.95807,0.02593,0.76956,0.36686,0.39052,0.19996,0.70817,0.82461,0.58228,0,0,0,0.44122,0.46835,0,0,0,0.69603,1.94314,2.10217,0.03025,0.00139881,0.00139881,0.00139881
30,271.81,2.11262,1.98449,0.02773,0.87743,0.3038,0.33743,0.19122,0.71355,0.82817,0.58228,0,0,0,0.44938,0.46835,0,0,0,0.68789,1.84617,1.99125,0.02919,0.00139663,0.00139663,0.00139663
31,280.01,2.00191,1.87265,0.02588,0.96589,0.3038,0.39255,0.17468,0.71739,0.83069,0.58228,0,0,0,0.45707,0.46835,0,0,0,0.69658,2.07715,2.03212,0.0323,0.00139438,0.00139438,0.00139438
32,288.426,2.10396,1.91295,0.02783,0.94644,0.28652,0.33263,0.13448,0.72025,0.83251,0.58228,0,0,0,0.46369,0.46835,0,0,0,0.69449,2.21287,1.89967,0.03377,0.00139205,0.00139205,0.00139205
33,297.364,2.06454,1.85325,0.02687,0.2683,0.35549,0.34101,0.12182,0.72247,0.83399,0.58228,0,0,0,0.4693,0.46835,0,0,0,0.69463,2.40954,2.02806,0.04434,0.00138965,0.00138965,0.00138965
34,305.924,1.94912,1.76499,0.02418,0.92285,0.28692,0.32614,0.15185,0.72412,0.83512,0.58228,0,0,0,0.47383,0.46835,0,0,0,0.69504,2.24105,1.94148,0.03924,0.00138718,0.00138718,0.00138718
35,314.342,2.01648,1.84504,0.02671,0.94133,0.29536,0.36732,0.155,0.72636,0.83661,0.58228,0,0,0,0.47919,0.46835,0,0,0,0.69408,2.21196,1.84609,0.03322,0.00138464,0.00138464,0.00138464
36,322.469,1.96204,1.77436,0.02533,0.65018,0.33383,0.37172,0.21837,0.72897,0.8383,0.58439,0.875,0.00589,0.01171,0.48338,0.46835,0,0,0,0.69552,1.83845,1.6401,0.02668,0.00138202,0.00138202,0.00138202
37,331.367,1.97047,1.75759,0.02428,0.6237,0.35614,0.37248,0.20707,0.73081,0.83953,0.58433,0.875,0.00573,0.01139,0.48861,0.46835,0,0,0,0.69313,1.91018,1.64231,0.02737,0.00137933,0.00137933,0.00137933
38,340.412,1.93005,1.76795,0.02527,0.94921,0.32859,0.38505,0.21073,0.73322,0.84109,0.58428,0.875,0.00558,0.01109,0.49447,0.46835,0,0,0,0.69437,1.99215,1.65645,0.03308,0.00137656,0.00137656,0.00137656
39,349.243,1.95944,1.75814,0.02522,0.23526,0.39833,0.35662,0.19162,0.73547,0.84256,0.58455,0.88889,0.00622,0.01235,0.49988,0.46835,0,0,0,0.6913,2.09033,1.7135,0.03541,0.00137373,0.00137373,0.00137373
40,357.42,1.92952,1.71719,0.02303,0.67549,0.38488,0.37805,0.23627,0.7376,0.84393,0.58576,0.86667,0.00985,0.01948,0.50569,0.46835,0,0,0,0.69605,1.77872,1.64107,0.02636,0.00137082,0.00137082,0.00137082
41,366.942,1.9112,1.71012,0.02346,0.59429,0.36036,0.3847,0.22483,0.7398,0.84534,0.58567,0.86667,0.00961,0.01901,0.51051,0.46835,0,0,0,0.69824,1.93759,1.62562,0.03222,0.00136785,0.00136785,0.00136785
42,375.382,1.84707,1.69264,0.02318,0.98849,0.31646,0.37176,0.19568,0.7413,0.84631,0.58559,0.86667,0.00938,0.01856,0.51569,0.46835,0,0,0,0.70016,2.07133,1.67543,0.03715,0.0013648,0.0013648,0.0013648
43,384.435,1.88289,1.63097,0.02335,0.68689,0.3964,0.40234,0.25067,0.74342,0.8477,0.58552,0.86667,0.00916,0.01813,0.52121,0.46835,0,0,0,0.70072,1.729,1.56919,0.02651,0.00136168,0.00136168,0.00136168
44,394.328,1.91237,1.70188,0.02484,0.63092,0.40233,0.38056,0.17114,0.74397,0.84813,0.5889,0.89655,0.01791,0.03511,0.52586,0.46835,0,0,0,0.70135,2.14005,1.83376,0.03669,0.00135849,0.00135849,0.00135849
45,402.368,1.86147,1.61987,0.02326,0.29049,0.4489,0.36183,0.20005,0.74599,0.84945,0.59015,0.91176,0.02088,0.04082,0.53055,0.46835,0,0,0,0.70017,1.88447,1.96135,0.03195,0.00135523,0.00135523,0.00135523
46,410.936,1.89292,1.64656,0.02383,0.93719,0.29077,0.36707,0.19525,0.74656,0.84984,0.58998,0.91176,0.02042,0.03995,0.53512,0.46835,0,0,0,0.69892,2.17613,1.81218,0.03643,0.0013519,0.0013519,0.0013519
47,418.936,1.79652,1.61711,0.02276,0.97899,0.31365,0.40234,0.22028,0.74743,0.85043,0.58982,0.91176,0.01999,0.03912,0.53987,0.46835,0,0,0,0.70021,1.99504,1.71375,0.03428,0.00134851,0.00134851,0.00134851
48,427.288,1.83582,1.57062,0.02263,0.78781,0.43243,0.47385,0.3024,0.74921,0.85156,0.5923,0.93182,0.02588,0.05037,0.54461,0.46835,0,0,0,0.70273,1.58532,1.44643,0.02148,0.00134504,0.00134504,0.00134504
49,438.03,1.8554,1.5689,0.02472,0.73469,0.40826,0.40909,0.22729,0.75017,0.85219,0.59752,0.92754,0.03958,0.07592,0.54902,0.46835,0,0,0,0.70283,1.81743,1.74676,0.02663,0.0013415,0.0013415,0.0013415
50,446.865,1.88024,1.59617,0.02374,0.54017,0.47951,0.46449,0.23674,0.75072,0.85258,0.59899,0.93421,0.04303,0.08227,0.55387,0.46835,0,0,0,0.70533,1.94157,1.63573,0.03516,0.0013379,0.0013379,0.0013379
51,454.82,1.85843,1.58767,0.02204,0.64654,0.41675,0.39711,0.23352,0.75192,0.85333,0.59866,0.93421,0.04219,0.08073,0.55868,0.46835,0,0,0,0.70516,1.73498,1.77112,0.0272,0.00133423,0.00133423,0.00133423
52,463.23,1.84882,1.61808,0.02191,0.97129,0.31337,0.41399,0.20836,0.75264,0.85383,0.59834,0.93421,0.04138,0.07924,0.5632,0.46835,0,0,0,0.70831,1.95062,1.74152,0.03229,0.0013305,0.0013305,0.0013305
53,471.22,1.87606,1.56716,0.02272,0.96258,0.26696,0.36704,0.23559,0.75394,0.85463,0.59804,0.93421,0.04059,0.07781,0.56717,0.46835,0,0,0,0.70899,1.70426,1.72054,0.02692,0.00132669,0.00132669,0.00132669
54,480.577,1.88905,1.64936,0.02407,0.4081,0.46031,0.38698,0.19745,0.75428,0.85488,0.59775,0.93421,0.03984,0.07643,0.57183,0.46835,0,0,0,0.70917,1.97924,1.88547,0.03374,0.00132282,0.00132282,0.00132282
55,489.866,1.91012,1.58532,0.0225,0.73013,0.48162,0.44032,0.21751,0.7546,0.85511,0.60184,0.94737,0.04959,0.09424,0.57569,0.46835,0,0,0,0.70938,2.0337,1.74049,0.03735,0.00131888,0.00131888,0.00131888
56,498.547,1.84593,1.60138,0.02268,0.5586,0.48683,0.44995,0.24133,0.75546,0.85567,0.60262,0.95,0.05141,0.09754,0.57958,0.46835,0,0,0,0.71224,1.8946,1.55784,0.03103,0.00131488,0.00131488,0.00131488
57,507.302,1.78826,1.55103,0.02233,0.44484,0.47374,0.49382,0.25065,0.75632,0.85623,0.60227,0.95,0.05051,0.09591,0.58316,0.46835,0,0,0,0.71387,1.89968,1.55438,0.03041,0.00131082,0.00131082,0.00131082
58,515.562,1.8474,1.59494,0.02309,0.44161,0.44758,0.43336,0.2395,0.7571,0.85673,0.60192,0.95,0.04963,0.09434,0.58686,0.46835,0,0,0,0.71331,1.88161,1.55409,0.03095,0.00130668,0.00130668,0.00130668
59,523.841,1.80309,1.57184,0.02195,0.7417,0.43231,0.45974,0.23873,0.75768,0.85713,0.60159,0.95,0.04879,0.09282,0.59031,0.46835,0,0,0,0.71377,1.93116,1.57499,0.03002,0.00130249,0.00130249,0.00130249
60,533.053,1.72683,1.53567,0.02086,0.71396,0.43447,0.44309,0.27483,0.75864,0.85772,0.60127,0.95,0.04798,0.09135,0.5938,0.46835,0,0,0,0.71489,1.66351,1.49599,0.02509,0.00129823,0.00129823,0.00129823
61,541.93,1.73527,1.5021,0.0207,0.71735,0.48083,0.44831,0.27343,0.75945,0.85824,0.60282,0.95413,0.05166,0.09802,0.59584,0.46835,0,0,0,0.71721,1.64238,1.54965,0.02345,0.00129391,0.00129391,0.00129391
62,549.99,1.77001,1.50309,0.0208,0.74291,0.45997,0.44258,0.26179,0.75996,0.85855,0.60657,0.9542,0.06109,0.11484,0.59828,0.46835,0,0,0,0.71907,1.68969,1.50399,0.02631,0.00128952,0.00128952,0.00128952
63,557.995,1.74069,1.50273,0.02107,0.52496,0.46031,0.45504,0.22356,0.76028,0.85878,0.60639,0.95455,0.06061,0.11398,0.60175,0.46835,0,0,0,0.7211,1.94706,1.60903,0.03148,0.00128507,0.00128507,0.00128507
64,565.94,1.73271,1.44542,0.02122,0.4696,0.4225,0.45404,0.28362,0.76123,0.8594,0.60601,0.95455,0.05966,0.1123,0.60489,0.46835,0,0,0,0.72325,1.59526,1.42976,0.02117,0.00128057,0.00128057,0.00128057
65,574.034,1.74084,1.45398,0.01996,0.5734,0.46031,0.44049,0.26643,0.76196,0.85989,0.60565,0.95455,0.05874,0.11067,0.60778,0.46835,0,0,0,0.72387,1.67825,1.47096,0.02749,0.00127599,0.00127599,0.00127599
66,582.092,1.71836,1.44692,0.01972,0.76174,0.44144,0.44573,0.29403,0.76304,0.86057,0.60913,0.95455,0.06749,0.12607,0.61029,0.46835,0,0,0,0.72499,1.52844,1.37536,0.02099,0.00127136,0.00127136,0.00127136
67,590.318,1.74057,1.45148,0.02195,0.53694,0.51164,0.47615,0.25367,0.76333,0.86079,0.60986,0.95625,0.0692,0.12906,0.61306,0.46835,0,0,0,0.72568,1.84533,1.47974,0.03127,0.00126667,0.00126667,0.00126667
68,599.305,1.71925,1.44235,0.02053,0.43477,0.51606,0.45803,0.2563,0.7639,0.86116,0.60964,0.95652,0.06863,0.12807,0.61566,0.46835,0,0,0,0.72549,1.74407,1.47763,0.02585,0.00126192,0.00126192,0.00126192
