epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,221.609,2.09697,2.05136,0.02847,0.00625,0.71205,0.23944,0.07539,0.7008,0.81994,0.58228,0,0,0,0.42852,0.46835,0,0,0,0.58346,2.39913,3.077,0.04062,0.00128338,0.00128338,0.00128338
24,231.522,2.04998,1.98585,0.02726,0.00632,0.71392,0.29025,0.19687,0.70913,0.82528,0.58228,0,0,0,0.43651,0.46835,0,0,0,0.58148,1.82052,2.70461,0.02804,0.00133815,0.00133815,0.00133815
25,243.518,2.01203,1.90461,0.02658,0.97255,0.23507,0.33296,0.21969,0.71527,0.82918,0.58228,0,0,0,0.44187,0.46835,0,0,0,0.57724,1.89999,2.37857,0.029,0.00139271,0.00139271,0.00139271
26,255.194,2.00533,1.92261,0.02592,1,0.20152,0.37691,0.20277,0.72022,0.83243,0.58228,0,0,0,0.44706,0.46835,0,0,0,0.57546,1.96543,2.49577,0.02976,0.0014049,0.0014049,0.0014049
27,263.547,2.00869,1.89351,0.02622,0.94527,0.27925,0.38474,0.21136,0.72384,0.83485,0.58228,0,0,0,0.4515,0.46835,0,0,0,0.57063,2.02434,2.10938,0.03835,0.00140294,0.00140294,0.00140294
28,271.789,2.02255,1.8694,0.02647,0.93534,0.32489,0.39296,0.26206,0.72896,0.8381,0.58228,0,0,0,0.45701,0.46835,0,0,0,0.56701,1.71068,1.92518,0.02431,0.00140091,0.00140091,0.00140091
29,281.706,2.02487,1.85157,0.02598,0.93551,0.31663,0.42933,0.23414,0.7325,0.84051,0.58228,0,0,0,0.46264,0.46835,0,0,0,0.56457,1.87861,1.99843,0.03042,0.00139881,0.00139881,0.00139881
30,290.475,2.01548,1.83595,0.02558,0.99008,0.27507,0.41114,0.21756,0.73552,0.84261,0.58228,0,0,0,0.46667,0.46835,0,0,0,0.56349,1.89859,2.12309,0.02922,0.00139663,0.00139663,0.00139663
31,298.847,2.05427,1.8018,0.02708,0.73555,0.31954,0.43348,0.17842,0.73768,0.84409,0.58228,0,0,0,0.47079,0.46835,0,0,0,0.56485,2.16466,2.14662,0.03973,0.00139438,0.00139438,0.00139438
32,307.456,1.9792,1.79211,0.026,0.74516,0.35135,0.40491,0.17077,0.74029,0.84584,0.58228,0,0,0,0.47402,0.46835,0,0,0,0.56519,2.08027,2.01381,0.03304,0.00139205,0.00139205,0.00139205
33,315.944,1.87825,1.73535,0.02393,0.59152,0.39306,0.44345,0.16396,0.74164,0.84687,0.58228,0,0,0,0.47674,0.46835,0,0,0,0.56615,2.39516,1.84996,0.0466,0.00138965,0.00138965,0.00138965
34,324.522,1.83227,1.62877,0.02206,0.96705,0.29114,0.40674,0.19904,0.74461,0.84881,0.58228,0,0,0,0.47905,0.46835,0,0,0,0.5671,1.92257,1.83327,0.03003,0.00138718,0.00138718,0.00138718
35,332.893,1.92032,1.69247,0.02559,0.69256,0.43065,0.47938,0.22486,0.7467,0.85024,0.58228,0,0,0,0.48204,0.46835,0,0,0,0.57488,1.96599,1.64763,0.02757,0.00138464,0.00138464,0.00138464
36,341.153,1.86174,1.6609,0.02353,0.62417,0.3686,0.45536,0.22472,0.74933,0.85197,0.58228,0,0,0,0.48484,0.46835,0,0,0,0.57676,2.0205,1.65919,0.03102,0.00138202,0.00138202,0.00138202
37,349.374,1.93705,1.63007,0.02336,0.99094,0.32911,0.4324,0.22516,0.75189,0.85359,0.58228,0,0,0,0.48672,0.46835,0,0,0,0.58128,1.90638,1.71031,0.03196,0.00137933,0.00137933,0.00137933
38,357.347,1.85317,1.67509,0.02448,0.59037,0.44892,0.46411,0.19274,0.75339,0.85463,0.58261,1,0.0008,0.00159,0.49031,0.46835,0,0,0,0.59214,2.02167,2.03162,0.03628,0.00137656,0.00137656,0.00137656
39,366.006,1.84338,1.62532,0.02345,0.73164,0.38777,0.41287,0.20149,0.75362,0.85478,0.58325,1,0.00233,0.00465,0.49395,0.46835,0,0,0,0.59512,2.1596,1.73027,0.03988,0.00137373,0.00137373,0.00137373
40,375.607,1.89331,1.62869,0.02242,0.70096,0.41441,0.41249,0.2409,0.75542,0.85597,0.58449,1,0.0053,0.01055,0.49691,0.46835,0,0,0,0.60036,1.73458,1.6558,0.02541,0.00137082,0.00137082,0.00137082
41,383.705,1.92583,1.61191,0.02416,0.40171,0.44399,0.44951,0.24787,0.75667,0.85683,0.58444,1,0.00517,0.01029,0.50052,0.46835,0,0,0,0.59833,1.84846,1.74312,0.02853,0.00136785,0.00136785,0.00136785
42,391.778,1.79828,1.58854,0.02223,0.38689,0.40354,0.39394,0.17255,0.75684,0.85698,0.58439,1,0.00505,0.01005,0.5041,0.46835,0,0,0,0.60121,2.14175,1.83884,0.03711,0.0013648,0.0013648,0.0013648
43,400.042,1.84811,1.55992,0.02318,0.49043,0.45347,0.46615,0.20696,0.75737,0.85735,0.58463,1,0.00564,0.01121,0.50784,0.46835,0,0,0,0.61116,2.03106,1.79631,0.03636,0.00136168,0.00136168,0.00136168
44,408.784,1.84324,1.54798,0.02418,0.64113,0.41827,0.45078,0.20782,0.75719,0.85727,0.58631,1,0.00964,0.0191,0.51306,0.46864,1,0.00054,0.00108,0.6156,2.2072,1.62679,0.04232,0.00135849,0.00135849,0.00135849
45,417.35,1.86135,1.51952,0.02356,0.46118,0.49275,0.47262,0.14504,0.75688,0.85712,0.58762,1,0.01279,0.02527,0.51601,0.47117,1,0.00529,0.01053,0.61671,2.34277,2.16493,0.05484,0.00135523,0.00135523,0.00135523
46,425.586,1.82073,1.50003,0.02236,0.50597,0.52405,0.49759,0.22501,0.75745,0.85752,0.58751,1,0.01252,0.02472,0.51915,0.47303,1,0.0088,0.01744,0.61836,2.04529,1.6949,0.03295,0.0013519,0.0013519,0.0013519
47,433.594,1.85018,1.5776,0.02299,0.48039,0.51887,0.52002,0.25498,0.75841,0.85815,0.5909,0.94444,0.02192,0.04285,0.52205,0.47293,1,0.00861,0.01708,0.62022,1.81511,1.58409,0.02497,0.00134851,0.00134851,0.00134851
48,441.583,1.80439,1.47874,0.02142,0.67369,0.45692,0.49626,0.25248,0.75907,0.85861,0.59626,0.89552,0.03788,0.07268,0.52463,0.47284,1,0.00843,0.01672,0.62681,1.8179,1.84746,0.03301,0.00134504,0.00134504,0.00134504
