epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,964.909,1.45508,1.10548,0.01752,0.55606,0.64687,0.60623,0.34031,0.79298,0.88092,0.68957,0.97394,0.2639,0.41528,0.69023,0.62357,0.97446,0.29982,0.45855,0.83828,1.68063,1.24932,0.02551,0.00106242,0.00106242,0.00106242
104,974.088,1.48199,1.07278,0.01749,0.62449,0.65792,0.62452,0.37898,0.79349,0.88123,0.69073,0.97444,0.26661,0.41867,0.69261,0.62537,0.97426,0.30334,0.46264,0.83889,1.39038,1.14365,0.01877,0.00105591,0.00105591,0.00105591
105,983.843,1.45789,1.06418,0.01674,0.65236,0.66965,0.65344,0.4138,0.79405,0.88159,0.6921,0.97497,0.26984,0.42269,0.6947,0.62725,0.9741,0.30703,0.4669,0.84018,1.40878,1.04134,0.01989,0.00104936,0.00104936,0.00104936
106,993.242,1.48716,1.02822,0.01723,0.64124,0.65956,0.65561,0.35957,0.79428,0.88174,0.69334,0.97546,0.27273,0.42627,0.69643,0.62837,0.9745,0.30907,0.4693,0.84187,1.54669,1.1509,0.02114,0.00104278,0.00104278,0.00104278
107,1003.25,1.51387,1.07124,0.01716,0.70609,0.60326,0.63393,0.41039,0.79475,0.88203,0.6949,0.976,0.27641,0.43081,0.69835,0.6296,0.97425,0.31153,0.4721,0.84277,1.34995,1.09091,0.01672,0.00103616,0.00103616,0.00103616
108,1012.98,1.49209,1.05324,0.01636,0.66037,0.61293,0.61657,0.39203,0.79521,0.88231,0.6955,0.97633,0.27778,0.4325,0.70039,0.62998,0.97388,0.31239,0.47304,0.84386,1.33627,1.16068,0.01576,0.00102951,0.00102951,0.00102951
109,1022.59,1.49528,1.05776,0.01612,0.64386,0.62298,0.62457,0.34394,0.79523,0.88232,0.69551,0.97654,0.27773,0.43247,0.7027,0.63036,0.97417,0.31302,0.4738,0.84532,1.63842,1.22803,0.01957,0.00102282,0.00102282,0.00102282
110,1032.51,1.5313,1.09876,0.01716,0.71551,0.63582,0.62748,0.40767,0.79577,0.88265,0.69597,0.97683,0.27879,0.43378,0.70506,0.63211,0.97402,0.31645,0.4777,0.8468,1.29261,1.07218,0.01595,0.0010161,0.0010161,0.0010161
111,1042.69,1.41109,1.06344,0.01538,0.63907,0.6513,0.60645,0.39796,0.79618,0.88291,0.69711,0.97725,0.28146,0.43705,0.70728,0.63325,0.97379,0.31875,0.48028,0.84779,1.36986,1.04309,0.01921,0.00100935,0.00100935,0.00100935
112,1053.36,1.45336,1.05992,0.0161,0.62304,0.63231,0.62178,0.40536,0.79669,0.88322,0.69688,0.9774,0.28084,0.43632,0.70942,0.63348,0.97404,0.31909,0.4807,0.84897,1.30089,1.01833,0.01674,0.00100257,0.00100257,0.00100257
113,1063.38,1.44435,1.03918,0.01535,0.6465,0.63538,0.65416,0.41568,0.79713,0.8835,0.6971,0.97763,0.28131,0.4369,0.71148,0.63459,0.97382,0.32132,0.48321,0.85011,1.32217,1.04098,0.01625,0.000995756,0.000995756,0.000995756
114,1074.29,1.39972,1.01459,0.01518,0.81114,0.59357,0.68298,0.39845,0.7974,0.88367,0.6992,0.97733,0.28655,0.44317,0.71338,0.63613,0.97426,0.32414,0.48644,0.85127,1.44524,1.10367,0.02045,0.000988913,0.000988913,0.000988913
115,1083.28,1.37185,1.04185,0.0153,0.66378,0.71039,0.69438,0.43155,0.79785,0.88395,0.70061,0.97778,0.28986,0.44715,0.71504,0.63819,0.9736,0.32836,0.4911,0.85226,1.38958,1.06082,0.01918,0.00098204,0.00098204,0.00098204
116,1092.36,1.40564,0.95944,0.01492,0.60046,0.6823,0.62627,0.39453,0.79827,0.88421,0.70177,0.97817,0.29258,0.45043,0.71708,0.63957,0.97004,0.33231,0.49503,0.85253,1.34556,1.29216,0.01665,0.000975138,0.000975138,0.000975138
117,1101.24,1.41294,1.00929,0.01547,0.5668,0.65441,0.65519,0.41608,0.79866,0.88445,0.70226,0.97843,0.29371,0.45179,0.71914,0.64081,0.96938,0.33496,0.49788,0.85334,1.38931,1.11411,0.01721,0.000968209,0.000968209,0.000968209
118,1110.13,1.41034,0.98154,0.01637,0.70675,0.64022,0.66377,0.42157,0.79906,0.8847,0.70339,0.9788,0.29635,0.45496,0.72101,0.64224,0.96986,0.33757,0.50082,0.85478,1.37014,1.01281,0.01753,0.000961253,0.000961253,0.000961253
119,1118.96,1.42989,0.98644,0.01581,0.71451,0.62078,0.68919,0.42256,0.79935,0.88489,0.70386,0.97904,0.29743,0.45625,0.72283,0.64376,0.9698,0.34054,0.50407,0.85568,1.46377,1.02196,0.02049,0.00095427,0.00095427,0.00095427
120,1127.82,1.37788,0.97224,0.01517,0.75485,0.61975,0.68381,0.41767,0.79957,0.88504,0.70475,0.97936,0.29949,0.45871,0.72458,0.64568,0.97034,0.34405,0.50798,0.85678,1.50587,1.02814,0.02056,0.000947262,0.000947262,0.000947262
121,1136.68,1.36537,0.99106,0.01595,0.62357,0.64021,0.65743,0.40272,0.79986,0.88521,0.70562,0.97966,0.30153,0.46113,0.72606,0.64714,0.97028,0.34691,0.51109,0.85795,1.40394,1.05534,0.01939,0.00094023,0.00094023,0.00094023
