epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,410.775,1.84558,1.59139,0.02276,0.54759,0.45065,0.48827,0.24042,0.74891,0.85193,0.59288,1,0.02537,0.04948,0.50297,0.46835,0,0,0,0.68021,1.88294,1.5991,0.02887,0.00136168,0.00136168,0.00136168
44,419.631,1.93964,1.60576,0.02617,0.80424,0.3956,0.47414,0.26282,0.75049,0.85298,0.59781,0.96552,0.03857,0.07417,0.508,0.46835,0,0,0,0.68498,1.68353,1.68339,0.02781,0.00135849,0.00135849,0.00135849
45,428.959,1.89233,1.55973,0.02369,0.77959,0.4102,0.47908,0.17303,0.75056,0.85305,0.60169,0.94805,0.04916,0.09347,0.51371,0.46835,0,0,0,0.68739,2.39421,1.80054,0.05263,0.00135523,0.00135523,0.00135523
46,437.666,1.8607,1.49708,0.02278,0.50192,0.47463,0.48438,0.1734,0.75044,0.853,0.60127,0.94805,0.04809,0.09154,0.51918,0.46835,0,0,0,0.68613,2.34866,1.89909,0.05032,0.0013519,0.0013519,0.0013519
47,446.111,1.72272,1.52415,0.02091,0.54796,0.47278,0.49138,0.25797,0.7515,0.85371,0.60167,0.95,0.049,0.09319,0.52423,0.46835,0,0,0,0.68721,1.85888,1.47593,0.03114,0.00134851,0.00134851,0.00134851
48,455.416,1.82386,1.49469,0.02179,0.76001,0.4468,0.45944,0.26259,0.75267,0.85448,0.60575,0.94949,0.05934,0.11171,0.52845,0.46835,0,0,0,0.68719,1.75364,1.5547,0.0291,0.00134504,0.00134504,0.00134504
49,463.694,1.831,1.48447,0.02446,0.48954,0.44286,0.41861,0.24149,0.75369,0.85517,0.61044,0.95798,0.0705,0.13134,0.53269,0.46965,1,0.00243,0.00485,0.6871,1.79834,1.64936,0.0295,0.0013415,0.0013415,0.0013415
50,472.155,1.77091,1.4904,0.02201,0.58804,0.44807,0.48472,0.22599,0.7538,0.85526,0.61241,0.96124,0.07515,0.1394,0.53719,0.47266,1,0.0081,0.01606,0.68893,2.06425,1.78394,0.03859,0.0013379,0.0013379,0.0013379
51,481.369,1.83341,1.49071,0.0223,0.75299,0.43522,0.49155,0.21069,0.75399,0.85541,0.61405,0.95714,0.07962,0.14701,0.54214,0.47257,1,0.00794,0.01575,0.68869,2.17513,1.55903,0.04493,0.00133423,0.00133423,0.00133423
52,491.181,1.82742,1.49232,0.02192,0.58525,0.45265,0.48134,0.26308,0.75529,0.85626,0.61465,0.95862,0.081,0.14938,0.54643,0.47274,1,0.00824,0.01635,0.69314,1.7157,1.52537,0.02855,0.0013305,0.0013305,0.0013305
53,501.268,1.78504,1.44705,0.02071,0.79454,0.40541,0.47616,0.24059,0.75517,0.8562,0.61691,0.96178,0.08634,0.15845,0.55057,0.47265,1,0.00809,0.01604,0.69709,2.04252,1.54612,0.03606,0.00132669,0.00132669,0.00132669
54,509.614,1.79039,1.50022,0.02229,0.50664,0.52779,0.51209,0.27302,0.75543,0.85639,0.62002,0.96532,0.09371,0.17084,0.55498,0.47257,1,0.00794,0.01575,0.69773,1.90045,1.43364,0.03104,0.00132282,0.00132282,0.00132282
55,518.877,1.83995,1.42156,0.02177,0.46532,0.50076,0.45507,0.26004,0.75645,0.85701,0.62186,0.96739,0.09807,0.17809,0.55859,0.47319,1,0.00909,0.01802,0.69649,1.74531,1.57588,0.02911,0.00131888,0.00131888,0.00131888
56,527.707,1.74931,1.47103,0.02132,0.81222,0.4192,0.50943,0.28464,0.75734,0.85761,0.62432,0.9697,0.1039,0.18768,0.56181,0.4731,1,0.00893,0.0177,0.69774,1.75929,1.45876,0.02754,0.00131488,0.00131488,0.00131488
57,536.817,1.7526,1.43378,0.02216,0.75081,0.44623,0.52164,0.27628,0.75813,0.85811,0.62647,0.97156,0.10898,0.19598,0.56481,0.47302,1,0.00877,0.01739,0.70216,1.83837,1.48712,0.03062,0.00131082,0.00131082,0.00131082
58,545.48,1.81615,1.45367,0.02254,0.51298,0.45844,0.44192,0.23388,0.75824,0.85818,0.62833,0.97309,0.11338,0.20309,0.56828,0.47425,1,0.01108,0.02192,0.70126,2.00762,1.63163,0.03246,0.00130668,0.00130668,0.00130668
59,554.217,1.79731,1.44143,0.02142,0.76424,0.47732,0.49305,0.30043,0.75938,0.85886,0.63141,0.97119,0.12121,0.21553,0.57228,0.47436,1,0.0113,0.02235,0.70323,1.53244,1.41578,0.02049,0.00130249,0.00130249,0.00130249
60,563.625,1.68098,1.40304,0.02008,0.61646,0.49221,0.47725,0.26435,0.75999,0.85925,0.63312,0.96525,0.12626,0.22331,0.57502,0.47426,1,0.01111,0.02198,0.70555,1.80785,1.55463,0.02622,0.00129823,0.00129823,0.00129823
61,572.182,1.72432,1.40378,0.02037,0.49652,0.50635,0.49199,0.29492,0.76091,0.85982,0.6327,0.96552,0.12519,0.22164,0.57868,0.47416,1,0.01093,0.02162,0.70966,1.60915,1.3766,0.02206,0.00129391,0.00129391,0.00129391
62,580.436,1.7499,1.40546,0.0206,0.53274,0.42555,0.47307,0.24134,0.76134,0.8601,0.63577,0.96786,0.13245,0.23302,0.58223,0.47448,1,0.01152,0.02278,0.71418,1.97058,1.66506,0.03019,0.00128952,0.00128952,0.00128952
