epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,145.001,2.17541,2.12241,0.02966,0.00324,0.30702,0.02507,0.00333,0.6294,0.77017,0.58228,0,0,0,0.47692,0.46835,0,0,0,0.50515,3.27727,3.7751,0.06873,0.000838633,0.000838633,0.000838633
16,156.026,2.0916,2.00088,0.02734,0.00516,0.4838,0.16073,0.02261,0.62147,0.76399,0.58228,0,0,0,0.4785,0.46835,0,0,0,0.50494,3.10878,3.73171,0.06295,0.000894784,0.000894784,0.000894784
17,167.391,2.15838,2.00393,0.02809,0.00519,0.49431,0.20191,0.04445,0.62634,0.76783,0.58228,0,0,0,0.46102,0.46835,0,0,0,0.50776,2.91258,3.66282,0.05479,0.000950793,0.000950793,0.000950793
18,177.891,2.05789,1.92544,0.02543,0.00545,0.5096,0.20905,0.06345,0.63786,0.77643,0.58228,0,0,0,0.4282,0.46835,0,0,0,0.51852,2.67404,3.61545,0.04816,0.00100665,0.00100665,0.00100665
19,188.071,1.98725,1.86661,0.02604,0.00561,0.5096,0.18192,0.07303,0.64929,0.7848,0.58228,0,0,0,0.40042,0.46835,0,0,0,0.55122,2.5541,3.5411,0.0423,0.00106235,0.00106235,0.00106235
20,198.1,1.99889,1.87687,0.02642,0.00594,0.53476,0.21355,0.11176,0.66285,0.79433,0.58228,0,0,0,0.37672,0.46835,0,0,0,0.5781,2.25957,3.48545,0.03395,0.00111789,0.00111789,0.00111789
21,207.552,2.08486,1.88492,0.0274,0.00659,0.64644,0.13122,0.06869,0.67584,0.80328,0.58228,0,0,0,0.35629,0.46835,0,0,0,0.60101,2.11188,3.47947,0.03066,0.00117324,0.00117324,0.00117324
22,216.223,2.02876,1.81753,0.0258,0.00679,0.67704,0.1208,0.03266,0.68139,0.80716,0.58228,0,0,0,0.33838,0.46835,0,0,0,0.62129,2.23703,3.51287,0.03344,0.00122841,0.00122841,0.00122841
23,224.823,1.99749,1.81122,0.02624,0.00725,0.77596,0.27524,0.10842,0.68957,0.81274,0.58228,0,0,0,0.32478,0.46835,0,0,0,0.62294,2.05385,3.19225,0.03284,0.00128338,0.00128338,0.00128338
24,233.493,1.94238,1.73308,0.02443,0.00754,0.7814,0.3369,0.17535,0.69758,0.81817,0.58228,0,0,0,0.33169,0.46835,0,0,0,0.64001,1.97182,2.9877,0.03226,0.00133815,0.00133815,0.00133815
25,243.144,1.92425,1.72474,0.02477,0.00738,0.79398,0.36855,0.19547,0.70553,0.8235,0.58228,0,0,0,0.34468,0.46835,0,0,0,0.65486,1.86551,2.72266,0.0281,0.00139271,0.00139271,0.00139271
26,252.661,1.92963,1.66447,0.02379,0.55911,0.39147,0.43802,0.22592,0.71334,0.82876,0.58228,0,0,0,0.35886,0.46835,0,0,0,0.6681,1.79212,2.64453,0.02636,0.0014049,0.0014049,0.0014049
27,262.227,1.87521,1.67425,0.02345,0.84929,0.27167,0.44073,0.21748,0.72165,0.83422,0.58228,0,0,0,0.37172,0.46835,0,0,0,0.68323,1.62876,2.32447,0.02231,0.00140294,0.00140294,0.00140294
28,271.516,1.89311,1.6479,0.02358,0.72634,0.34884,0.44329,0.22624,0.72563,0.83689,0.58228,0,0,0,0.39647,0.46835,0,0,0,0.69595,1.94142,2.16081,0.03282,0.00140091,0.00140091,0.00140091
29,281.568,1.91861,1.63334,0.02466,0.93574,0.34296,0.46391,0.2174,0.73096,0.84034,0.58228,0,0,0,0.40839,0.46835,0,0,0,0.70753,1.9816,1.95088,0.03262,0.00139881,0.00139881,0.00139881
30,290.698,1.94675,1.66091,0.02421,0.42612,0.34952,0.4343,0.20432,0.73431,0.84261,0.58228,0,0,0,0.41733,0.46835,0,0,0,0.71613,2.09408,2.04471,0.04142,0.00139663,0.00139663,0.00139663
31,299.592,1.90571,1.59433,0.02401,0.44364,0.40243,0.42874,0.20223,0.73633,0.84398,0.58514,1,0.00684,0.01359,0.4251,0.46835,0,0,0,0.7233,2.05665,1.7852,0.0375,0.00139438,0.00139438,0.00139438
32,308.469,1.93026,1.65306,0.02462,0.55356,0.50368,0.46448,0.20408,0.74039,0.84668,0.58623,1,0.00947,0.01876,0.43356,0.46875,1,0.00074,0.00149,0.73044,2.01455,1.71404,0.03685,0.00139205,0.00139205,0.00139205
33,317.129,1.93992,1.57436,0.02437,0.47713,0.52014,0.43312,0.21934,0.74367,0.84879,0.58611,1,0.00918,0.0182,0.44145,0.47871,1,0.01948,0.03822,0.72303,1.85209,2.10794,0.03079,0.00138965,0.00138965,0.00138965
34,326.008,1.84931,1.48663,0.02192,0.4014,0.51419,0.46946,0.28676,0.7479,0.85148,0.58675,1,0.0107,0.02116,0.44955,0.4799,1,0.02171,0.04249,0.71961,1.56283,1.46078,0.02402,0.00138718,0.00138718,0.00138718
35,336.452,1.83782,1.52976,0.0235,0.46966,0.51383,0.49736,0.2655,0.75181,0.85398,0.59241,1,0.02424,0.04734,0.45741,0.47957,1,0.02109,0.04131,0.71943,1.58896,1.52026,0.02183,0.00138464,0.00138464,0.00138464
36,345.409,1.85934,1.5161,0.02259,0.52166,0.57923,0.54216,0.27628,0.75501,0.85605,0.59494,1,0.0303,0.05882,0.46433,0.47925,1,0.0205,0.04018,0.72363,1.72798,1.44792,0.02699,0.00138202,0.00138202,0.00138202
37,353.91,1.87968,1.4537,0.02187,0.45074,0.45742,0.45637,0.22937,0.75767,0.85777,0.59596,1,0.03276,0.06344,0.47065,0.47964,1,0.02124,0.04159,0.72889,1.75455,1.6145,0.02714,0.00137933,0.00137933,0.00137933
38,362.592,1.8314,1.49691,0.0242,0.43569,0.55567,0.50035,0.26444,0.75941,0.85893,0.60093,1,0.04466,0.0855,0.47727,0.48035,1,0.02256,0.04412,0.73473,1.87555,1.51571,0.03086,0.00137656,0.00137656,0.00137656
39,371.158,1.81974,1.45115,0.02287,0.38351,0.53051,0.45948,0.26926,0.76187,0.86051,0.60695,1,0.05905,0.11152,0.48399,0.48166,1,0.02503,0.04884,0.7398,1.69511,1.51575,0.02454,0.00137373,0.00137373,0.00137373
40,379.95,1.84164,1.451,0.02109,0.56846,0.47601,0.49178,0.26198,0.76326,0.86144,0.60918,1,0.06439,0.121,0.49162,0.48291,1,0.02738,0.0533,0.74572,1.79462,1.44548,0.02452,0.00137082,0.00137082,0.00137082
41,388.75,1.8296,1.43193,0.02207,0.5831,0.5341,0.49592,0.28603,0.76542,0.86283,0.6113,1,0.06948,0.12992,0.49823,0.48564,1,0.03252,0.06299,0.74777,1.67914,1.41336,0.02787,0.00136785,0.00136785,0.00136785
42,397.484,1.73677,1.44086,0.02107,0.55505,0.50875,0.49766,0.20694,0.76649,0.86358,0.61513,1,0.07864,0.14582,0.50504,0.48674,1,0.03458,0.06685,0.74991,2.03762,1.5891,0.03516,0.0013648,0.0013648,0.0013648
43,406.902,1.79544,1.4145,0.02147,0.51023,0.51625,0.5056,0.22298,0.76769,0.86438,0.61731,1,0.08386,0.15475,0.51218,0.48661,1,0.03433,0.06638,0.75569,1.94507,1.70595,0.02954,0.00136168,0.00136168,0.00136168
44,416.69,1.79224,1.41227,0.02241,0.76771,0.42411,0.5011,0.18244,0.76827,0.86481,0.6214,1,0.09366,0.17128,0.51821,0.48619,1,0.03355,0.06492,0.76079,2.09758,1.83557,0.038,0.00135849,0.00135849,0.00135849
45,426.274,1.90083,1.56653,0.02379,0.62046,0.4902,0.55255,0.25317,0.76866,0.86512,0.62166,1,0.09428,0.17231,0.52338,0.48608,1,0.03333,0.06452,0.76405,1.93015,1.50256,0.03537,0.00135523,0.00135523,0.00135523
46,436.257,1.96454,1.62083,0.02491,0.53544,0.43032,0.45179,0.27167,0.76989,0.86585,0.6208,1,0.09223,0.16888,0.52676,0.48597,1,0.03313,0.06413,0.76148,1.61492,1.57179,0.02184,0.0013519,0.0013519,0.0013519
47,446.045,1.79691,1.51621,0.02196,0.59429,0.58642,0.58513,0.32673,0.77201,0.86718,0.62025,1,0.09091,0.16667,0.53145,0.49152,1,0.04357,0.0835,0.75901,1.51411,1.39808,0.02101,0.00134851,0.00134851,0.00134851
48,456.046,1.78784,1.44899,0.02133,0.60999,0.50508,0.53096,0.29529,0.77328,0.86797,0.625,1,0.10227,0.18557,0.53692,0.49209,1,0.04464,0.08547,0.76261,1.63476,1.41864,0.02256,0.00134504,0.00134504,0.00134504
49,464.924,1.78423,1.44199,0.02258,0.51183,0.4701,0.50393,0.26753,0.7746,0.86882,0.62619,1,0.10513,0.19026,0.54358,0.4929,1,0.04616,0.08825,0.76302,1.58963,1.62733,0.02194,0.0013415,0.0013415,0.0013415
50,473.656,1.85457,1.44016,0.02308,0.50854,0.56518,0.54385,0.31807,0.77618,0.86981,0.62633,1,0.10545,0.19079,0.54972,0.49392,1,0.0481,0.09178,0.76792,1.58408,1.36712,0.0239,0.0013379,0.0013379,0.0013379
51,482.509,1.82404,1.42626,0.02065,0.38349,0.49448,0.47875,0.25438,0.77692,0.87028,0.62621,1,0.10517,0.19032,0.55533,0.49342,1,0.04715,0.09006,0.76475,1.73288,1.64418,0.02819,0.00133423,0.00133423,0.00133423
52,491.561,1.75895,1.38842,0.02072,0.52165,0.5538,0.52992,0.25306,0.77671,0.87018,0.62683,0.99459,0.10723,0.19358,0.56125,0.49489,1,0.04991,0.09507,0.76718,2.04922,1.46719,0.03257,0.0013305,0.0013305,0.0013305
53,501.269,1.86759,1.4497,0.02209,0.46239,0.49528,0.44708,0.22219,0.77729,0.87057,0.62837,0.98985,0.11149,0.20041,0.56639,0.49439,1,0.04897,0.09336,0.77041,1.76803,1.68568,0.02881,0.00132669,0.00132669,0.00132669
54,510.975,1.79381,1.48754,0.0222,0.50744,0.53034,0.52417,0.21548,0.77723,0.87056,0.62869,0.9901,0.11223,0.20161,0.5712,0.49719,1,0.05423,0.10289,0.77067,2.12053,1.61921,0.0374,0.00132282,0.00132282,0.00132282
55,520.758,1.78711,1.35693,0.0204,0.50149,0.60319,0.55182,0.27767,0.77791,0.87102,0.63107,0.98624,0.11846,0.21151,0.5754,0.50196,0.93976,0.06753,0.12601,0.76991,1.83212,1.76202,0.0273,0.00131888,0.00131888,0.00131888
56,529.719,1.68653,1.39108,0.02007,0.62103,0.55675,0.56214,0.31437,0.7791,0.87175,0.63427,0.98319,0.12662,0.22435,0.57867,0.50294,0.9422,0.0693,0.12911,0.77012,1.68334,1.34888,0.02554,0.00131488,0.00131488,0.00131488
57,538.824,1.67042,1.32329,0.02068,0.57424,0.54922,0.55433,0.26343,0.77949,0.87203,0.63513,0.98374,0.12865,0.22755,0.58254,0.50633,0.94764,0.07561,0.14004,0.77078,1.90936,1.42184,0.03157,0.00131082,0.00131082,0.00131082
58,548.542,1.71568,1.36547,0.02141,0.54109,0.57786,0.54519,0.3097,0.78037,0.87259,0.63509,0.984,0.12853,0.22736,0.58699,0.50611,0.94819,0.07512,0.13922,0.77398,1.56492,1.38137,0.02255,0.00130668,0.00130668,0.00130668
59,557.419,1.77011,1.43584,0.02045,0.56929,0.59482,0.57542,0.32214,0.781,0.873,0.63634,0.98462,0.13148,0.23199,0.5917,0.50869,0.95192,0.0799,0.14743,0.77737,1.67163,1.35146,0.02465,0.00130249,0.00130249,0.00130249
60,566.161,1.65959,1.27822,0.01949,0.57706,0.58521,0.59138,0.31761,0.78152,0.87336,0.63966,0.97887,0.1404,0.24558,0.5958,0.50907,0.95305,0.08056,0.14855,0.78128,1.71887,1.37651,0.02392,0.00129823,0.00129823,0.00129823
61,574.895,1.67779,1.2535,0.01941,0.61782,0.57454,0.60143,0.33891,0.78226,0.87383,0.64059,0.97952,0.14257,0.24892,0.60016,0.50944,0.95413,0.08119,0.14964,0.78505,1.62343,1.2479,0.02696,0.00129391,0.00129391,0.00129391
62,584.658,1.68409,1.27533,0.01948,0.55867,0.56286,0.54381,0.32785,0.78329,0.87446,0.64394,0.97785,0.15103,0.26164,0.60438,0.51164,0.9569,0.08525,0.15656,0.78736,1.52825,1.33439,0.02336,0.00128952,0.00128952,0.00128952
63,593.381,1.63197,1.30031,0.01947,0.61389,0.57319,0.57146,0.32026,0.78372,0.87475,0.64838,0.97681,0.1621,0.27805,0.60799,0.51517,0.96047,0.09184,0.16764,0.7899,1.69368,1.32137,0.02777,0.00128507,0.00128507,0.00128507
64,602.335,1.64561,1.28208,0.02024,0.57818,0.58789,0.56785,0.32782,0.7845,0.87525,0.65071,0.9779,0.16761,0.28618,0.61193,0.51622,0.96183,0.09375,0.17085,0.793,1.6015,1.28336,0.02165,0.00128057,0.00128057,0.00128057
65,611.496,1.63272,1.25525,0.01823,0.61683,0.59089,0.59693,0.35039,0.78527,0.87575,0.65122,0.97838,0.16876,0.28787,0.6144,0.5186,0.96403,0.09817,0.17819,0.79622,1.54583,1.29709,0.02032,0.00127599,0.00127599,0.00127599
66,621.086,1.63693,1.24817,0.01804,0.6306,0.57896,0.58832,0.31578,0.7857,0.87605,0.6519,0.97889,0.17034,0.29018,0.61613,0.52033,0.96564,0.10137,0.18348,0.79911,1.68511,1.32269,0.02621,0.00127136,0.00127136,0.00127136
67,629.871,1.61855,1.23578,0.01966,0.68131,0.61581,0.64337,0.32367,0.786,0.87625,0.65332,0.97716,0.17413,0.29559,0.61785,0.5205,0.96622,0.10163,0.18392,0.80194,1.75339,1.29232,0.02824,0.00126667,0.00126667,0.00126667
68,639.042,1.61109,1.2335,0.01859,0.60533,0.59418,0.60752,0.33449,0.78653,0.87659,0.65562,0.97585,0.18004,0.30399,0.61916,0.52103,0.967,0.10259,0.1855,0.80354,1.6419,1.26283,0.02259,0.00126192,0.00126192,0.00126192
69,647.716,1.63303,1.24733,0.01886,0.70127,0.56216,0.61628,0.37398,0.78725,0.87705,0.65823,0.97477,0.18665,0.31331,0.62057,0.52394,0.96904,0.10801,0.19435,0.80646,1.51928,1.13748,0.02077,0.00125711,0.00125711,0.00125711
70,658.23,1.57727,1.21121,0.01915,0.62123,0.6257,0.6229,0.34856,0.78771,0.87737,0.66004,0.97357,0.19134,0.31983,0.62359,0.52694,0.97093,0.11361,0.20341,0.80895,1.76666,1.22908,0.02651,0.00125224,0.00125224,0.00125224
71,667.261,1.61788,1.2078,0.01861,0.60744,0.62458,0.61619,0.31134,0.78808,0.87762,0.66197,0.97452,0.1959,0.32623,0.62706,0.53093,0.97051,0.1214,0.2158,0.81127,1.91401,1.32757,0.03137,0.00124731,0.00124731,0.00124731
72,676.157,1.56249,1.19127,0.01861,0.68399,0.55996,0.58373,0.33895,0.78879,0.87807,0.66403,0.97546,0.20076,0.33298,0.63108,0.53463,0.96774,0.12897,0.2276,0.8137,1.59712,1.23579,0.02241,0.00124233,0.00124233,0.00124233
73,685.004,1.58768,1.22011,0.01911,0.64162,0.63039,0.61535,0.34735,0.78947,0.8785,0.66568,0.97624,0.20465,0.33837,0.63432,0.53823,0.96752,0.13601,0.23849,0.81613,1.58649,1.32518,0.0243,0.00123728,0.00123728,0.00123728
74,694.15,1.54563,1.22266,0.01852,0.62319,0.63743,0.61956,0.33021,0.78993,0.87879,0.66678,0.97683,0.20721,0.34189,0.63663,0.54122,0.96916,0.14157,0.24705,0.81868,1.65019,1.36093,0.02866,0.00123219,0.00123219,0.00123219
75,703.59,1.60684,1.14558,0.01962,0.56715,0.59648,0.56937,0.31234,0.79003,0.87886,0.66802,0.97744,0.2101,0.34586,0.6386,0.54481,0.96701,0.14889,0.25805,0.81978,1.81768,1.30258,0.02735,0.00122703,0.00122703,0.00122703
76,712.743,1.61162,1.17663,0.01929,0.6283,0.63563,0.6045,0.3585,0.79071,0.8793,0.67005,0.97822,0.21491,0.3524,0.64131,0.54913,0.96724,0.15727,0.27055,0.82195,1.5053,1.22879,0.02158,0.00122182,0.00122182,0.00122182
77,722.009,1.58705,1.19096,0.01841,0.71757,0.624,0.67104,0.35101,0.79091,0.87945,0.67171,0.97887,0.21881,0.35767,0.64422,0.54907,0.96762,0.15708,0.27028,0.82409,1.78017,1.20009,0.03339,0.00121656,0.00121656,0.00121656
78,730.795,1.64201,1.23167,0.0201,0.7362,0.61483,0.64177,0.35061,0.79141,0.87977,0.67381,0.97959,0.22378,0.36433,0.64668,0.55144,0.96886,0.16148,0.27682,0.82713,1.65287,1.26243,0.02509,0.00121124,0.00121124,0.00121124
79,739.467,1.52774,1.17605,0.01812,0.61977,0.62383,0.62224,0.35421,0.79177,0.88,0.67409,0.9799,0.2244,0.36517,0.6494,0.55456,0.96864,0.16757,0.28571,0.82928,1.58497,1.10804,0.02437,0.00120586,0.00120586,0.00120586
80,748.006,1.515,1.14243,0.01758,0.61712,0.61585,0.64499,0.39942,0.79244,0.88041,0.67642,0.97753,0.23068,0.37328,0.65142,0.55585,0.96944,0.16994,0.28919,0.83119,1.36855,1.15575,0.0179,0.00120044,0.00120044,0.00120044
81,757.992,1.62111,1.18992,0.01967,0.61628,0.60768,0.57239,0.30951,0.79239,0.8804,0.67776,0.97809,0.23382,0.37742,0.65321,0.55884,0.97073,0.17549,0.29724,0.83319,1.79205,1.2296,0.03051,0.00119496,0.00119496,0.00119496
82,767.789,1.62443,1.16729,0.01928,0.61569,0.62927,0.61232,0.30551,0.7923,0.88036,0.6786,0.97853,0.23577,0.37999,0.65554,0.56113,0.97027,0.18002,0.3037,0.83514,1.882,1.27946,0.03582,0.00118943,0.00118943,0.00118943
83,776.826,1.55812,1.15333,0.01787,0.60588,0.5693,0.60908,0.36419,0.7928,0.88068,0.68004,0.97907,0.23914,0.38439,0.65818,0.56306,0.97117,0.18359,0.30881,0.83667,1.53695,1.20996,0.02404,0.00118385,0.00118385,0.00118385
84,785.484,1.56419,1.18447,0.01756,0.65809,0.64403,0.65589,0.38902,0.7934,0.88106,0.68264,0.97983,0.24531,0.39238,0.66099,0.566,0.9723,0.18906,0.31656,0.83779,1.42094,1.16539,0.01905,0.00117821,0.00117821,0.00117821
85,794.157,1.53044,1.14328,0.01825,0.65787,0.58695,0.60011,0.38992,0.79414,0.88152,0.68414,0.98034,0.24884,0.39693,0.66368,0.56873,0.97331,0.19412,0.32368,0.83995,1.39661,1.17341,0.01857,0.00117253,0.00117253,0.00117253
86,802.882,1.56903,1.16447,0.0186,0.69793,0.61204,0.63618,0.33973,0.79439,0.88169,0.68619,0.98093,0.2537,0.40314,0.66631,0.57109,0.97418,0.1985,0.32981,0.84182,1.73772,1.18947,0.02564,0.0011668,0.0011668,0.0011668
87,811.496,1.59684,1.14824,0.01878,0.71745,0.5968,0.63349,0.36742,0.79477,0.88192,0.68733,0.98133,0.25636,0.40652,0.66857,0.57413,0.97392,0.20443,0.33793,0.84351,1.56931,1.1587,0.02361,0.00116102,0.00116102,0.00116102
88,820.004,1.52647,1.14638,0.01825,0.67196,0.63695,0.61492,0.36704,0.79532,0.88226,0.6893,0.98187,0.26102,0.4124,0.6707,0.57753,0.97378,0.21104,0.3469,0.84494,1.51911,1.12041,0.0215,0.00115519,0.00115519,0.00115519
89,828.54,1.51822,1.1101,0.01866,0.63624,0.63805,0.59818,0.33741,0.79554,0.8824,0.69094,0.98111,0.26524,0.41758,0.67258,0.58071,0.97362,0.21723,0.35521,0.84587,1.65518,1.25715,0.0296,0.00114931,0.00114931,0.00114931
90,837.099,1.48091,1.10395,0.01697,0.64364,0.67789,0.62268,0.36381,0.79583,0.88259,0.69255,0.98157,0.26902,0.4223,0.6748,0.58368,0.97454,0.22275,0.36262,0.84748,1.54269,1.09521,0.02436,0.00114339,0.00114339,0.00114339
91,845.722,1.47848,1.09535,0.01694,0.63523,0.66675,0.62235,0.36566,0.79609,0.88276,0.69384,0.98197,0.27206,0.42608,0.67672,0.58576,0.97523,0.22658,0.36773,0.84925,1.57769,1.12597,0.02355,0.00113742,0.00113742,0.00113742
92,854.248,1.49478,1.11032,0.01704,0.67887,0.61641,0.638,0.40416,0.79655,0.88304,0.69524,0.98237,0.27536,0.43015,0.67869,0.58778,0.97588,0.23033,0.3727,0.85108,1.40624,1.01747,0.018,0.0011314,0.0011314,0.0011314
93,863.846,1.4238,1.09605,0.01607,0.64756,0.64307,0.60736,0.37489,0.79689,0.88326,0.6962,0.9827,0.27761,0.43293,0.68044,0.58963,0.97545,0.234,0.37745,0.85247,1.45515,1.07828,0.01832,0.00112534,0.00112534,0.00112534
94,872.654,1.52521,1.11107,0.01672,0.61233,0.67747,0.65197,0.39097,0.79706,0.88337,0.69741,0.98305,0.28046,0.43642,0.68236,0.59278,0.97531,0.24012,0.38537,0.85376,1.5114,1.09151,0.01992,0.00111924,0.00111924,0.00111924
95,881.339,1.4746,1.0543,0.01594,0.69249,0.66388,0.6568,0.40835,0.79754,0.88367,0.69913,0.98346,0.28453,0.44137,0.6841,0.59534,0.97507,0.24511,0.39175,0.85543,1.38183,0.99457,0.01828,0.00111309,0.00111309,0.00111309
96,890.982,1.47564,1.04535,0.01635,0.58856,0.65188,0.65,0.3942,0.79788,0.88387,0.70148,0.98394,0.29009,0.44807,0.68567,0.59599,0.97451,0.24653,0.39351,0.85686,1.45121,1.09931,0.01867,0.0011069,0.0011069,0.0011069
97,899.531,1.49543,1.11228,0.01677,0.66758,0.61089,0.63184,0.37935,0.79811,0.88402,0.70325,0.98433,0.29428,0.4531,0.68791,0.59781,0.9751,0.24988,0.39781,0.85817,1.53219,1.10938,0.02356,0.00110066,0.00110066,0.00110066
98,908.249,1.43728,1.09501,0.01613,0.61077,0.6823,0.60891,0.37175,0.79846,0.88423,0.70421,0.9846,0.29654,0.4558,0.69014,0.60101,0.97415,0.25632,0.40585,0.85877,1.48112,1.19279,0.01978,0.00109439,0.00109439,0.00109439
99,917.268,1.39669,1.03877,0.01612,0.57508,0.63998,0.6285,0.4109,0.7989,0.8845,0.70439,0.98477,0.29691,0.45626,0.69232,0.60338,0.97482,0.2607,0.41139,0.86012,1.39264,0.98736,0.01873,0.00108807,0.00108807,0.00108807
100,926.809,1.43877,1.06907,0.01652,0.5767,0.69772,0.64433,0.42033,0.79923,0.88471,0.70468,0.98495,0.29758,0.45706,0.69384,0.60633,0.97474,0.26643,0.41847,0.86073,1.4187,1.08079,0.01865,0.00108172,0.00108172,0.00108172
101,936.523,1.44796,1.06953,0.01544,0.64182,0.66429,0.66107,0.4079,0.79968,0.88497,0.70548,0.98519,0.29943,0.45927,0.69564,0.60922,0.97466,0.27204,0.42536,0.86198,1.32891,1.04831,0.01659,0.00107532,0.00107532,0.00107532
102,945.304,1.43032,1.0007,0.01553,0.64628,0.64883,0.63085,0.4211,0.80012,0.88525,0.70638,0.98544,0.30154,0.46178,0.69763,0.61157,0.97529,0.27638,0.4307,0.86328,1.36312,1.03509,0.01751,0.00106889,0.00106889,0.00106889
103,955.266,1.43295,1.06556,0.01698,0.59851,0.69675,0.64186,0.34568,0.80016,0.88528,0.70628,0.98556,0.30127,0.46147,0.69946,0.61374,0.9751,0.28063,0.43583,0.86462,1.67509,1.10829,0.02447,0.00106242,0.00106242,0.00106242
104,964.046,1.45306,1.06413,0.01658,0.71743,0.61613,0.66005,0.41998,0.80058,0.88554,0.70704,0.98578,0.30303,0.46356,0.7013,0.61538,0.97559,0.28365,0.43952,0.8657,1.33228,1.0235,0.01656,0.00105591,0.00105591,0.00105591
105,973.189,1.42677,1.07795,0.01617,0.68259,0.65428,0.66135,0.41582,0.80096,0.88577,0.70826,0.98605,0.30592,0.46696,0.70334,0.617,0.97606,0.28662,0.44312,0.86725,1.40291,1.05042,0.01975,0.00104936,0.00104936,0.00104936
