epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/custom_mean_bbox_IoU,metrics/custom_mean_bbox_Dice,metrics/custom_cls_accuracy/abnormality,metrics/custom_cls_precision/abnormality,metrics/custom_cls_recall/abnormality,metrics/custom_cls_f1/abnormality,metrics/custom_cls_auroc/abnormality,metrics/custom_cls_accuracy/text,metrics/custom_cls_precision/text,metrics/custom_cls_recall/text,metrics/custom_cls_f1/text,metrics/custom_cls_auroc/text,val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,233.904,2.01428,1.73931,0.02614,0.94128,0.11841,0.47454,0.25499,0.7283,0.83785,0.58228,0,0,0,0.45012,0.46835,0,0,0,0.6038,1.7249,2.40305,0.02496,0.0014049,0.0014049,0.0014049
27,242.425,1.86885,1.63508,0.02386,0.84463,0.23199,0.50499,0.31544,0.73653,0.84319,0.58228,0,0,0,0.4605,0.46835,0,0,0,0.62625,1.48621,2.20675,0.02074,0.00140294,0.00140294,0.00140294
28,252.676,1.95434,1.64247,0.02614,0.96725,0.30985,0.50198,0.24086,0.74063,0.846,0.58228,0,0,0,0.47715,0.46835,0,0,0,0.64591,1.92604,2.2524,0.02965,0.00140091,0.00140091,0.00140091
29,261.186,1.93079,1.64409,0.02497,0.71328,0.32968,0.44872,0.28543,0.74677,0.84995,0.58228,0,0,0,0.48643,0.46835,0,0,0,0.66063,1.50496,2.05696,0.02142,0.00139881,0.00139881,0.00139881
30,269.663,2.00041,1.70574,0.02478,0.85004,0.33333,0.42064,0.25883,0.75096,0.85267,0.58228,0,0,0,0.49092,0.46835,0,0,0,0.6752,1.569,1.92195,0.02301,0.00139663,0.00139663,0.00139663
31,278.123,1.93403,1.63785,0.02475,0.80178,0.35909,0.45685,0.21988,0.75402,0.85477,0.58228,0,0,0,0.4952,0.46835,0,0,0,0.68601,1.85997,1.94038,0.03326,0.00139438,0.00139438,0.00139438
32,286.08,1.88458,1.64574,0.02464,0.49168,0.39373,0.46821,0.20012,0.75614,0.85629,0.58228,0,0,0,0.49878,0.46835,0,0,0,0.6956,1.97963,1.78825,0.03283,0.00139205,0.00139205,0.00139205
33,294.215,1.94092,1.6319,0.02478,0.4858,0.37879,0.4417,0.21072,0.75885,0.85808,0.58228,0,0,0,0.50126,0.46835,0,0,0,0.70215,1.85608,1.96093,0.03396,0.00138965,0.00138965,0.00138965
34,302.688,1.80504,1.53149,0.02188,0.54878,0.41884,0.48143,0.2611,0.76115,0.85958,0.58228,0,0,0,0.5022,0.46835,0,0,0,0.70299,1.74557,1.64099,0.02762,0.00138718,0.00138718,0.00138718
35,310.723,1.99943,1.71604,0.02735,0.56065,0.38989,0.45508,0.19916,0.7606,0.8593,0.58228,0,0,0,0.50361,0.46835,0,0,0,0.7021,2.18155,1.77516,0.03245,0.00138464,0.00138464,0.00138464
36,318.888,1.99882,1.75312,0.02644,0.3859,0.40731,0.40064,0.17183,0.76051,0.85926,0.58228,0,0,0,0.50517,0.46835,0,0,0,0.69868,2.11791,1.76489,0.03056,0.00138202,0.00138202,0.00138202
37,326.93,1.97702,1.65251,0.02403,0.44205,0.45677,0.45613,0.24257,0.76212,0.86037,0.58228,0,0,0,0.50702,0.46972,1,0.00257,0.00513,0.69615,1.84755,1.57193,0.03072,0.00137933,0.00137933,0.00137933
38,334.971,1.92581,1.63196,0.02611,0.38855,0.40995,0.40371,0.19935,0.76351,0.86123,0.58228,0,0,0,0.50951,0.47069,1,0.00439,0.00873,0.69243,2.10007,1.74247,0.03392,0.00137656,0.00137656,0.00137656
39,343.187,1.87467,1.58568,0.02447,0.37418,0.46774,0.46201,0.24111,0.76558,0.86256,0.58358,1,0.00311,0.0062,0.5148,0.47063,1,0.00427,0.00851,0.69935,1.78574,1.61908,0.02667,0.00137373,0.00137373,0.00137373
40,351.629,1.96196,1.6011,0.02335,0.78942,0.38739,0.49329,0.24936,0.76702,0.86355,0.58861,0.95455,0.01591,0.0313,0.52074,0.47057,1,0.00417,0.0083,0.70249,1.80603,1.59712,0.02557,0.00137082,0.00137082,0.00137082
41,360.529,1.97212,1.5636,0.02487,0.40768,0.49301,0.42177,0.18461,0.76793,0.86416,0.58938,0.96,0.01774,0.03483,0.52563,0.47762,1,0.01742,0.03425,0.69876,2.06467,1.99343,0.03102,0.00136785,0.00136785,0.00136785
42,369.398,1.85097,1.5796,0.02334,0.2963,0.47629,0.38758,0.20891,0.76827,0.86441,0.58981,0.96296,0.01876,0.0368,0.53038,0.48222,1,0.02608,0.05083,0.70109,1.91127,1.76775,0.03203,0.0013648,0.0013648,0.0013648
43,377.541,1.79197,1.50264,0.02171,0.38906,0.47228,0.47531,0.22507,0.769,0.86493,0.59082,0.96774,0.02114,0.04138,0.53527,0.4819,1,0.02547,0.04968,0.7081,1.95493,1.62949,0.02925,0.00136168,0.00136168,0.00136168
44,385.516,1.85388,1.48625,0.02393,0.61509,0.47586,0.45472,0.22801,0.76978,0.86545,0.59781,0.93548,0.03994,0.07662,0.53833,0.48446,1,0.0303,0.05882,0.71271,2.01711,1.83545,0.03576,0.00135849,0.00135849,0.00135849
45,393.5,1.88484,1.47984,0.02336,0.52801,0.52799,0.48856,0.25001,0.77077,0.86608,0.60225,0.93827,0.05118,0.09706,0.54194,0.48748,1,0.03598,0.06946,0.71747,1.94126,1.59081,0.03542,0.00135523,0.00135523,0.00135523
46,401.851,1.75896,1.41715,0.02113,0.48147,0.54675,0.52002,0.28298,0.77163,0.86667,0.60292,0.94118,0.0527,0.09981,0.5457,0.49092,1,0.04244,0.08143,0.72226,1.81113,1.40374,0.02688,0.0013519,0.0013519,0.0013519
47,411.193,1.71051,1.43898,0.02085,0.59282,0.52014,0.55869,0.30469,0.77288,0.86747,0.60517,0.94737,0.05803,0.10936,0.55016,0.49367,1,0.04762,0.09091,0.727,1.71131,1.3574,0.02465,0.00134851,0.00134851,0.00134851
